Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2015-05-30,1,120.295569303579,4.0,11.625,15,61.0
2015-05-31,1,53.2747806032447,7.0,14.5,10,61.0
2015-06-02,1,96.0309134237217,7.0,14.25,14,61.0
2015-06-03,1,92.2734256379415,6.0,15.25,18,21.0
2015-06-04,1,157.745638949818,0.0,16.375,9,0.0
2015-06-06,1,160.016912242355,3.0,18.5,19,10.0
2015-06-13,1,149.304738265576,6.0,21.875,12,61.0
2015-06-15,1,142.542446445232,8.0,13.625,11,21.0
2015-06-17,1,97.5436336746583,7.0,16.5,9,61.0
2015-06-18,1,140.824064614319,7.0,13.25,13,61.0
2015-06-19,1,119.985803432121,7.0,14.25,14,61.0
2015-06-22,1,135.938737758693,5.0,13.5,8,61.0
2015-06-23,1,122.481453982781,5.0,16.5,10,21.0
2015-06-24,1,128.059192073461,8.0,12.625,14,61.0
2015-06-25,1,178.518522583761,6.0,17.125,8,21.0
2015-06-26,1,148.837350354137,7.0,19.25,5,61.0
2015-06-27,1,169.797038127635,7.0,19.375,16,61.0
2015-07-05,1,42.8195772957965,4.0,25.25,9,21.0
2015-07-07,1,84.0059287460532,4.0,24.75,9,61.0
2015-07-08,1,102.368510926785,6.0,16.625,16,63.0
2015-07-09,1,135.630723416396,6.0,14.375,24,61.0
2015-07-10,1,124.786803993428,3.0,16.125,18,21.0
2015-07-11,1,130.113145531335,6.0,17.75,9,21.0
2015-07-12,1,88.6540564733359,7.0,19.25,12,61.0
2015-07-14,1,130.501224284384,3.0,19.625,9,0.0
2015-07-17,1,59.6756480447039,4.0,23.25,12,21.0
2015-07-19,1,72.7912616085759,7.0,14.5,5,63.0
2015-07-20,1,112.088314087437,6.0,18.375,12,20.0
2015-07-21,1,110.3163345983,3.0,21.375,16,0.0
2015-07-22,1,142.22779347136,2.0,23.75,12,0.0
2015-07-23,1,203.264125340781,5.0,18.375,12,61.0
2015-07-25,1,153.059769404023,6.0,20.0,10,95.0
2015-07-26,1,128.285416683932,5.0,16.75,19,61.0
2015-07-27,1,133.375781082704,7.0,15.875,8,61.0
2015-07-28,1,145.923878713879,7.0,17.375,15,63.0
2015-07-29,1,158.819215783308,5.0,14.875,12,61.0
2015-07-30,1,146.484382697433,7.0,14.0,16,61.0
2015-08-04,1,181.610236114437,2.0,26.5,15,61.0
2015-08-05,1,159.979977487315,2.0,21.75,8,21.0
2015-08-07,1,161.405348220657,4.0,20.0,9,63.0
2015-08-10,1,107.823834818728,3.0,22.5,8,21.0
2015-08-12,1,105.910085115263,5.0,19.125,9,21.0
2015-08-13,1,130.032330328273,0.0,20.75,13,0.0
2015-08-15,1,143.900495093016,7.0,20.875,8,61.0
2015-08-16,1,70.3788768512555,6.0,21.5,10,0.0
2015-08-17,1,131.235107926437,7.0,19.375,14,61.0
2015-08-18,1,150.330138057285,7.0,19.25,13,21.0
2015-08-19,1,114.337019826085,3.0,19.625,8,5.0
2015-08-20,1,136.545303473007,1.0,20.375,8,10.0
2015-08-21,1,111.539105361957,1.0,22.875,7,0.0
2015-08-23,1,69.2444084339642,0.0,21.625,18,0.0
2015-08-25,1,117.118263733,6.0,17.75,12,21.0
2015-08-27,1,141.911779920259,6.0,18.125,12,61.0
2015-08-28,1,139.289247760728,2.0,19.625,11,20.0
2015-08-30,1,106.277493756171,5.0,19.375,10,21.0
2015-08-31,1,161.450718481947,3.0,21.875,8,65.0
2015-09-01,1,119.890051286369,8.0,17.625,12,61.0
2015-09-02,1,83.7391536190601,5.0,17.0,13,21.0
2015-09-04,1,143.916404225232,7.0,15.625,10,61.0
2015-09-05,1,156.958185021103,5.0,14.125,20,61.0
2015-09-08,1,101.974900564771,2.0,17.5,9,0.0
2015-09-11,1,104.972387940673,7.0,15.0,12,61.0
2015-09-13,1,103.751245279575,6.0,18.5,5,20.0
2015-09-14,1,133.510832118078,7.0,17.625,6,63.0
2015-09-15,1,139.402208193743,4.0,13.875,10,95.0
2015-09-16,1,133.689772019809,7.0,15.25,6,61.0
2015-09-17,1,110.514257948888,6.0,18.0,12,61.0
2015-09-18,1,142.732270753669,5.0,17.25,10,0.0
2015-09-19,1,130.810510295333,7.0,15.25,7,61.0
2015-09-20,1,78.983124398745,3.0,15.625,15,21.0
2015-09-21,1,121.131518972434,7.0,13.375,6,61.0
2015-09-22,1,95.7635024410138,7.0,14.25,7,61.0
2015-09-23,1,113.985638571579,7.0,14.0,5,20.0
2015-09-24,1,114.429804827026,3.0,16.0,11,0.0
2015-09-25,1,106.295868104001,4.0,14.875,8,61.0
2015-09-26,1,157.874583198782,4.0,15.25,7,21.0
2015-09-28,1,110.384754268745,2.0,14.625,7,0.0
2015-09-29,1,107.172499358255,2.0,15.625,9,0.0
2015-09-30,1,115.168250758514,0.0,15.375,6,0.0
2015-10-01,1,111.736624736966,1.0,14.75,9,0.0
2015-10-02,1,135.233441535145,2.0,15.375,7,10.0
2015-10-03,1,59.6051413782784,2.0,14.375,9,0.0
2015-10-04,1,56.1124326265758,6.0,15.625,7,45.0
2015-10-05,1,160.729447285732,0.0,16.5,5,10.0
2015-10-06,1,174.298357024457,7.0,14.875,14,10.0
2015-10-07,1,162.817648369254,8.0,13.0,7,63.0
2015-10-08,1,126.317035048177,7.0,11.875,5,10.0
2015-10-09,1,149.251607689849,7.0,11.125,7,21.0
2015-10-10,1,142.819418608991,1.0,9.75,14,0.0
2015-10-11,1,86.9624118426862,0.0,10.25,13,5.0
2015-10-12,1,192.294672820891,0.0,8.625,12,5.0
2015-10-13,1,121.893907688931,7.0,7.75,10,61.0
2015-10-14,1,111.050169347629,7.0,9.0,11,61.0
2015-10-15,1,137.955865633247,7.0,10.375,16,61.0
2015-10-16,1,152.38092597735,7.0,10.0,14,61.0
2015-10-17,1,156.794820766382,7.0,10.75,9,61.0
2015-10-18,1,23.1084060436499,8.0,11.125,10,61.0
2015-10-19,1,110.888803557782,6.0,9.25,7,0.0
2015-10-20,1,100.850948230594,7.0,10.25,8,20.0
2015-10-22,1,120.599207022792,7.0,12.25,10,61.0
2015-10-26,1,133.31507822802,0.0,11.375,6,0.0
2015-10-28,1,90.9366155404553,1.0,11.25,10,5.0
2015-10-29,1,149.468634696244,2.0,10.5,4,10.0
2015-10-30,1,105.50955151958,7.0,11.375,5,10.0
2015-10-31,1,115.50901951675,1.0,11.75,9,10.0
2015-11-01,1,82.8860192358928,4.0,10.75,6,10.0
2015-11-02,1,122.852345589113,8.0,9.75,5,10.0
2015-11-03,1,84.553670001191,7.0,5.125,4,45.0
2015-11-04,1,98.2032297845558,1.0,8.0,4,10.0
2015-11-05,1,95.5565289254052,6.0,13.375,5,61.0
2015-11-06,1,70.8871682954291,8.0,13.75,6,61.0
2015-11-07,1,122.555120081886,7.0,14.625,9,61.0
2015-11-09,1,142.252605742127,5.0,12.0,15,21.0
2015-11-10,1,54.2491742553091,7.0,15.0,18,61.0
2015-11-11,1,97.3992914498514,8.0,13.625,12,61.0
2015-11-12,1,68.1250970120964,2.0,13.125,17,0.0
2015-11-13,1,137.78054839384,4.0,11.75,19,21.0
2015-11-14,1,111.437166094331,4.0,8.125,14,21.0
2015-11-15,1,51.1508390696867,7.0,8.5,4,61.0
2015-11-16,1,105.42649422144,7.0,12.25,12,53.0
2015-11-17,1,100.395764258721,7.0,10.75,8,21.0
2015-11-18,1,114.494850154785,6.0,10.75,19,21.0
2015-11-19,1,134.988103054341,7.0,10.125,20,61.0
2015-11-20,1,74.7164382653143,7.0,7.75,9,61.0
2015-11-21,1,101.399264556987,7.0,4.5,15,63.0
2015-11-22,1,24.7966336699915,7.0,2.25,18,73.0
2015-11-24,1,72.2488946542933,7.0,3.125,14,61.0
2015-11-25,1,77.2817709171028,7.0,5.125,7,61.0
2015-11-28,1,107.179811171241,2.0,6.125,11,61.0
2015-11-29,1,58.3202195832375,7.0,8.25,15,63.0
2015-11-30,1,116.154576103571,5.0,5.75,18,61.0
2015-12-01,1,82.6707016113753,6.0,6.75,10,21.0
2015-12-02,1,76.6057982454552,7.0,10.5,9,21.0
2015-12-03,1,105.563330698629,8.0,9.125,8,61.0
2015-12-04,1,131.863727048158,6.0,9.25,17,61.0
2015-12-05,1,76.8168361163005,6.0,9.0,14,61.0
2015-12-06,1,60.0342630227906,7.0,10.875,19,20.0
2015-12-08,1,81.9208577619633,0.0,10.75,8,0.0
2015-12-09,1,72.712284202785,3.0,8.75,12,21.0
2015-12-10,1,87.3496995999479,7.0,6.625,13,21.0
2015-12-11,1,73.56275671083,5.0,6.125,11,63.0
2015-12-12,1,116.377705397521,3.0,6.875,10,61.0
2015-12-14,1,113.623981570417,7.0,3.625,6,21.0
2015-12-15,1,78.8474877114111,7.0,5.5,8,61.0
2015-12-16,1,110.850649097379,8.0,6.25,7,10.0
2015-12-17,1,103.843516197661,7.0,11.875,9,53.0
2015-12-18,1,88.7319424672478,8.0,10.375,15,61.0
2015-12-19,1,143.442015501486,6.0,11.375,10,0.0
2015-12-21,1,112.891222676487,7.0,10.25,14,21.0
2015-12-22,1,89.2481374766772,7.0,11.25,17,61.0
2015-12-23,1,205.881287125549,6.0,10.375,20,61.0
2015-12-24,1,195.39980134501,3.0,8.375,11,61.0
2015-12-27,1,50.7942094660487,7.0,10.875,15,61.0
2015-12-30,1,143.702283482079,8.0,5.25,9,0.0
2015-12-31,1,249.037809581614,7.0,2.0,10,61.0
2016-01-02,1,122.885747411276,8.0,0.0,16,10.0
2016-01-03,1,67.3281609732765,7.0,-5.5,13,0.0
2016-01-04,1,128.822051799542,5.0,-6.0,15,10.0
2016-01-05,1,105.310039162795,1.0,-3.625,14,5.0
2016-01-06,1,90.0053108415906,0.0,-3.0,12,5.0
2016-01-07,1,155.456329863677,7.0,-4.0,13,22.0
2016-01-08,1,68.7481180605328,7.0,1.75,20,61.0
2016-01-09,1,88.5967160881984,4.0,2.875,6,21.0
2016-01-10,1,39.937818475784,7.0,2.125,8,63.0
2016-01-11,1,123.468161375388,7.0,2.5,6,45.0
2016-01-12,1,96.7749099762038,7.0,4.0,8,63.0
2016-01-13,1,69.6713814579147,8.0,1.875,14,61.0
2016-01-14,1,103.240917970383,6.0,1.75,6,10.0
2016-01-15,1,76.7043334988454,7.0,2.125,12,10.0
2016-01-16,1,134.82042208679,7.0,0.5,5,10.0
2016-01-18,1,113.848186314372,6.0,-1.75,6,10.0
2016-01-19,1,99.3856405745354,7.0,-2.5,10,73.0
2016-01-20,1,79.1353473096275,7.0,-1.625,8,28.0
2016-01-21,1,108.595935694673,4.0,-4.875,5,20.0
2016-01-22,1,96.3055837260512,1.0,-3.0,7,10.0
2016-01-23,1,96.7489428154796,6.0,3.125,6,49.0
2016-01-24,1,41.653137191445,7.0,5.125,7,10.0
2016-01-25,1,101.660734532574,8.0,9.0,9,45.0
2016-01-27,1,86.5509289158139,7.0,10.375,15,61.0
2016-01-28,1,124.556569599892,5.0,6.75,16,21.0
2016-01-29,1,91.0082856635981,7.0,8.125,17,61.0
2016-01-30,1,90.1685996751073,7.0,6.625,17,65.0
2016-01-31,1,52.0502097378234,6.0,4.125,13,61.0
2016-02-01,1,100.874631975329,7.0,7.875,21,61.0
2016-02-02,1,101.820989696245,6.0,7.5,20,61.0
2016-02-03,1,114.464238664044,6.0,4.75,15,61.0
2016-02-04,1,128.594824919993,5.0,4.25,12,22.0
2016-02-05,1,124.433139717936,7.0,4.5,10,61.0
2016-02-06,1,121.619679418936,7.0,9.375,11,21.0
2016-02-07,1,85.2218274039122,6.0,9.75,12,21.0
2016-02-08,1,88.3772693920283,7.0,8.5,16,63.0
2016-02-09,1,89.5365624321665,5.0,6.75,15,61.0
2016-02-10,1,64.7482479156876,7.0,3.75,9,61.0
2016-02-11,1,90.7630000858516,7.0,5.25,7,61.0
2016-02-12,1,92.3826818576777,7.0,3.5,6,61.0
2016-02-13,1,124.492562694277,6.0,2.0,8,20.0
2016-02-14,1,75.4669049257995,8.0,2.875,20,61.0
2016-02-17,1,115.322591894885,1.0,1.75,10,0.0
2016-02-18,1,130.016478349823,5.0,1.875,6,10.0
2016-02-19,1,121.1062736985,7.0,3.25,6,61.0
2016-02-20,1,85.2473137621134,7.0,6.0,12,61.0
2016-02-21,1,57.7117326850023,7.0,6.875,12,61.0
2016-02-22,1,64.1054034695987,6.0,5.875,15,61.0
2016-02-23,1,70.6172908787781,4.0,6.125,17,61.0
2016-02-24,1,85.7581547356481,3.0,4.0,15,61.0
2016-02-25,1,115.0558696768,6.0,3.5,10,53.0
2016-02-27,1,77.3392765156887,4.0,1.5,5,45.0
2016-02-28,1,67.9028508038449,1.0,3.5,6,0.0
2016-02-29,1,100.734692257053,7.0,2.125,10,0.0
2016-03-02,1,76.3795550110334,7.0,5.0,16,63.0
2016-03-03,1,116.797066860726,7.0,4.75,5,21.0
2016-03-04,1,100.459635238409,2.0,3.875,9,10.0
2016-03-05,1,126.558308460523,8.0,3.25,5,61.0
2016-03-06,1,63.6973176810197,7.0,4.5,11,10.0
2016-03-07,1,100.739810297883,6.0,4.75,10,20.0
2016-03-08,1,121.47081943624,6.0,5.0,10,61.0
2016-03-09,1,134.50464200454,0.0,6.75,9,5.0
2016-03-10,1,144.670919387674,8.0,4.375,11,10.0
2016-03-12,1,156.983737754714,8.0,2.75,7,0.0
2016-03-13,1,85.1258324563042,8.0,0.875,8,10.0
2016-03-14,1,82.3443055655689,8.0,5.0,8,10.0
2016-03-15,1,135.410674142097,5.0,5.75,12,61.0
2016-03-16,1,149.729711282462,1.0,6.375,11,0.0
2016-03-17,1,171.39484313798,0.0,9.25,12,0.0
2016-03-18,1,107.770107847376,8.0,5.375,9,21.0
2016-03-19,1,123.305215643708,7.0,6.0,15,45.0
2016-03-20,1,60.1580699950504,6.0,8.625,15,61.0
2016-03-21,1,111.594469309437,7.0,7.5,19,61.0
2016-03-22,1,123.498900492749,7.0,8.125,13,61.0
2016-03-26,1,233.436259088557,1.0,9.75,9,0.0
2016-03-27,1,92.2009391869641,7.0,8.625,12,61.0
2016-03-28,1,78.9437065311216,6.0,11.625,18,61.0
2016-03-29,1,119.200195257023,6.0,10.0,13,21.0
2016-03-30,1,60.5126024929405,5.0,8.5,15,61.0
2016-03-31,1,98.7497125455811,4.0,9.0,13,21.0
2016-04-03,1,59.9447846766429,7.0,15.5,5,21.0
2016-04-04,1,137.947934007478,6.0,17.375,6,21.0
2016-04-05,1,94.142825899826,7.0,10.0,7,61.0
2016-04-06,1,115.447838356541,6.0,11.125,12,61.0
2016-04-07,1,89.6184406128346,6.0,8.625,13,21.0
2016-04-08,1,78.1961621702536,6.0,9.0,9,63.0
2016-04-09,1,147.991506901966,4.0,10.125,11,0.0
2016-04-11,1,123.702699233727,1.0,10.0,15,5.0
2016-04-12,1,132.521415737209,6.0,8.0,9,61.0
2016-04-13,1,94.2383228667346,5.0,9.75,11,10.0
2016-04-14,1,147.451316499508,6.0,10.0,8,0.0
2016-04-15,1,114.065751428593,7.0,10.625,8,61.0
2016-04-16,1,154.36608888434,6.0,12.75,15,53.0
2016-04-17,1,47.0066493758308,4.0,9.875,19,21.0
2016-04-18,1,118.988739758524,7.0,9.625,16,21.0
2016-04-19,1,118.548088668147,5.0,9.5,23,21.0
2016-04-23,1,92.1021778355632,3.0,8.875,17,21.0
2016-04-24,1,75.6222245885521,4.0,5.75,10,21.0
2016-04-25,1,120.296897891865,8.0,4.625,10,61.0
2016-04-26,1,110.811927318748,7.0,2.5,7,75.0
2016-04-27,1,109.900043591409,7.0,4.875,8,61.0
2016-04-28,1,144.258444140683,6.0,7.5,16,61.0
2016-04-29,1,141.971140303684,6.0,9.75,13,61.0
2016-04-30,1,133.934264874241,8.0,8.0,7,61.0
2016-05-03,1,121.044237577884,6.0,11.375,15,61.0
2016-05-12,1,120.372349558473,0.0,15.625,17,0.0
2016-05-13,1,122.111295888313,2.0,17.5,16,65.0
2016-05-14,1,163.420994743525,7.0,10.0,14,21.0
2016-05-15,1,45.1928439286054,6.0,9.75,12,61.0
2016-05-17,1,126.175939525105,7.0,10.75,15,21.0
2016-05-19,1,103.539894371924,2.0,19.5,10,0.0
2016-05-20,1,142.315044989541,8.0,14.75,11,61.0
2016-05-21,1,134.348751582816,6.0,19.375,9,21.0
2016-05-23,1,92.0461391783152,7.0,15.5,8,21.0
2016-05-24,1,93.689577938849,8.0,14.25,10,21.0
2016-05-25,1,114.416569643787,7.0,16.5,6,20.0
2016-05-26,1,118.05896130267,7.0,14.375,6,61.0
2016-05-27,1,132.359505113365,4.0,15.875,9,61.0
2016-05-29,1,62.5013270429653,6.0,17.0,13,21.0
2016-05-30,1,134.578807812252,4.0,20.25,17,0.0
2016-05-31,1,98.9116462513412,1.0,20.625,13,0.0
2016-06-01,1,89.3200184546117,4.0,21.75,16,0.0
2016-06-12,1,41.3202517417741,7.0,13.875,7,61.0
2016-06-13,1,157.032598847473,7.0,15.25,11,63.0
2016-06-14,1,119.96846203145,7.0,16.5,8,61.0
2016-06-15,1,98.597982186145,6.0,18.25,8,95.0
2016-06-16,1,132.226336008048,6.0,18.25,7,63.0
2016-06-17,1,96.4894878589786,6.0,18.125,10,21.0
2016-06-18,1,178.053503357419,6.0,18.0,12,21.0
2016-06-20,1,154.234328655126,4.0,20.875,10,61.0
2016-06-22,1,98.8851882321757,5.0,22.125,9,61.0
2016-06-25,1,160.675602624552,7.0,18.25,14,95.0
2016-06-26,1,70.9661977461169,5.0,19.25,11,0.0
2016-06-27,1,163.747099559984,7.0,19.375,10,61.0
2016-06-28,1,120.494624396019,4.0,18.375,11,21.0
2016-06-29,1,115.226044727455,5.0,18.75,9,21.0
2016-06-30,1,165.845034983749,7.0,18.25,9,61.0
2016-07-01,1,114.432331782581,8.0,19.25,7,63.0
2016-07-02,1,151.530588705805,7.0,15.625,12,61.0
2016-07-03,1,69.2208725565689,4.0,17.125,12,61.0
2016-07-04,1,162.311728521353,6.0,17.25,10,61.0
2016-07-05,1,99.5359318621793,7.0,17.125,10,95.0
2016-07-06,1,108.94000089499,5.0,16.5,22,21.0
2016-07-08,1,127.247931501737,6.0,19.125,8,63.0
2016-07-11,1,143.298039553454,6.0,20.0,13,21.0
2016-07-12,1,98.8521437980355,4.0,19.125,14,95.0
2016-07-13,1,136.905968374288,6.0,16.375,6,63.0
2016-07-14,1,116.126177275812,7.0,16.375,12,53.0
2016-07-15,1,132.699943835378,7.0,17.0,16,61.0
2016-07-16,1,157.221628294765,7.0,18.0,10,61.0
2016-07-17,1,42.885878239169,7.0,17.25,9,61.0
2016-07-19,1,110.715440210892,6.0,22.375,12,20.0
2016-07-22,1,113.407010430872,3.0,26.0,6,21.0
2016-07-25,1,185.227061025517,4.0,25.375,7,95.0
2016-07-26,1,192.381770532513,3.0,21.875,9,20.0
2016-07-28,1,164.354295781258,4.0,21.25,7,20.0
2016-07-29,1,177.670184792223,6.0,21.0,10,65.0
2016-07-30,1,166.601426920218,4.0,19.625,10,65.0
2016-07-31,1,91.3605121122705,7.0,17.375,6,61.0
2016-08-01,1,161.443574230918,3.0,18.5,14,61.0
2016-08-02,1,135.72195457448,4.0,19.75,7,20.0
2016-08-03,1,160.92640354873,7.0,19.375,9,61.0
2016-08-04,1,190.138048133153,6.0,20.375,11,61.0
2016-08-05,1,156.95610535683,4.0,20.5,15,21.0
2016-08-06,1,175.282574113376,5.0,17.5,14,95.0
2016-08-07,1,71.899100617287,6.0,21.125,13,21.0
2016-08-08,1,164.185739816663,5.0,19.0,18,21.0
2016-08-09,1,168.392491471408,5.0,15.375,18,21.0
2016-08-10,1,146.108444701411,4.0,14.5,15,95.0
2016-08-11,1,155.445190548365,7.0,13.875,9,61.0
2016-08-12,1,172.772180030773,7.0,18.25,12,61.0
2016-08-13,1,242.04298764093,7.0,18.125,12,61.0
2016-08-20,1,168.383074897518,7.0,20.25,9,61.0
2016-08-21,1,64.0296375905993,4.0,19.875,9,21.0
2016-08-22,1,132.218707810364,7.0,18.375,10,65.0
2016-08-28,1,64.0609471983839,4.0,21.875,12,63.0
2016-08-29,1,117.093542214261,3.0,18.5,15,21.0
2016-09-01,1,134.059380486205,5.0,20.25,13,21.0
2016-09-02,1,85.2045971552449,4.0,19.125,8,61.0
2016-09-03,1,167.820279051247,5.0,19.25,12,21.0
2016-09-04,1,63.5013684156845,6.0,19.25,8,61.0
2016-09-05,1,162.984490197691,0.0,19.125,12,0.0
2016-09-09,1,148.877333962067,2.0,21.375,10,0.0
2016-09-16,1,82.9657291003825,4.0,22.75,8,0.0
2016-09-18,1,93.160862383955,7.0,16.75,15,21.0
2016-09-23,1,123.203567184748,4.0,18.625,12,21.0
2016-09-26,1,100.687007359059,4.0,18.25,6,0.0
2016-09-27,1,124.380118113529,0.0,19.875,6,0.0
2016-09-29,1,106.899462001863,7.0,17.375,13,61.0
2016-09-30,1,126.366800158974,6.0,14.0,11,61.0
2016-10-02,1,56.3004091147622,3.0,15.75,7,21.0
2016-10-03,1,62.1746495327839,7.0,14.375,18,61.0
2016-10-06,1,136.945957744399,7.0,11.25,17,20.0
2016-10-07,1,134.611025021576,7.0,11.125,15,0.0
2016-10-09,1,53.3156087813301,7.0,9.125,10,61.0
2016-10-10,1,130.880964042862,7.0,11.125,10,61.0
2016-10-11,1,85.4801757621986,7.0,9.875,20,61.0
2016-10-12,1,98.0361155623953,7.0,9.75,18,63.0
2016-10-13,1,148.18590913848,6.0,10.875,15,0.0
2016-10-14,1,93.8261887010055,7.0,9.125,13,61.0
2016-10-15,1,132.894647230153,8.0,8.625,12,61.0
2016-10-16,1,74.5534527201843,8.0,11.375,6,10.0
2016-10-17,1,120.547856066705,8.0,9.75,6,10.0
2016-10-18,1,110.361356326637,7.0,13.25,6,28.0
2016-10-19,1,110.217732943397,8.0,7.625,4,61.0
2016-10-20,1,115.866476082293,7.0,10.125,10,21.0
2016-10-21,1,114.340023882369,6.0,9.875,10,61.0
2016-10-22,1,160.103777760669,8.0,8.125,12,61.0
2016-10-23,1,71.392684860845,7.0,8.625,4,21.0
2016-10-24,1,101.614370965389,5.0,9.25,8,10.0
2016-10-25,1,74.5196202965945,5.0,9.0,8,0.0
2016-10-26,1,75.1781153356293,6.0,7.375,6,10.0
2016-10-27,1,107.497900955149,7.0,13.375,9,21.0
2016-10-28,1,125.569231616337,6.0,12.75,15,21.0
2016-10-29,1,151.413102878923,4.0,11.375,16,20.0
2016-10-30,1,68.3827588351215,4.0,11.0,9,5.0
2016-10-31,1,116.860031849405,7.0,12.125,6,61.0
2016-11-01,1,109.272941497746,6.0,10.125,12,61.0
2016-11-02,1,98.5457706234247,4.0,7.25,13,21.0
2016-11-04,1,97.3009447369516,7.0,7.875,8,61.0
2016-11-05,1,109.228922348071,7.0,5.5,5,61.0
2016-11-06,1,95.267777844009,7.0,6.625,6,61.0
2016-11-07,1,95.942904642186,7.0,3.5,14,61.0
2016-11-08,1,98.6134473987209,7.0,0.75,14,71.0
2016-11-09,1,102.800778634922,0.0,1.25,4,10.0
2016-11-10,1,104.94423726981,7.0,4.0,8,22.0
2016-11-11,1,79.7625074114877,4.0,4.875,10,21.0
2016-11-12,1,138.827828111692,3.0,1.625,6,49.0
2016-11-13,1,55.4419452131555,4.0,1.375,9,5.0
2016-11-14,1,107.975134464159,4.0,2.0,10,5.0
2016-11-15,1,97.521559634551,7.0,7.75,9,61.0
2016-11-16,1,131.997447886261,7.0,8.75,11,61.0
2016-11-17,1,120.999764172375,6.0,7.75,9,21.0
2016-11-18,1,125.620231572559,4.0,7.25,13,21.0
2016-11-19,1,98.4835152120726,6.0,6.625,11,21.0
2016-11-20,1,52.4424952545878,6.0,6.375,12,63.0
2016-11-21,1,121.378744787554,7.0,11.5,6,61.0
2016-11-23,1,91.3408874396352,7.0,10.0,5,10.0
2016-11-24,1,122.474432163973,0.0,4.5,8,10.0
2016-11-25,1,82.9237972563907,7.0,4.0,4,45.0
2016-11-26,1,116.639176452944,7.0,5.875,10,61.0
2016-11-27,1,49.7963022970208,0.0,5.625,9,5.0
2016-11-29,1,103.870082800741,3.0,3.0,9,10.0
2016-11-30,1,128.456546571317,7.0,6.25,12,61.0
2016-12-01,1,107.538858358439,8.0,8.5,19,61.0
2016-12-02,1,94.5038724434251,0.0,3.625,8,0.0
2016-12-03,1,122.439207453624,4.0,-0.75,6,49.0
2016-12-06,1,98.3868204798713,7.0,6.25,5,61.0
2016-12-07,1,106.089285160058,7.0,4.5,10,61.0
2016-12-08,1,127.742791107649,8.0,8.625,12,10.0
2016-12-09,1,81.5452124764518,7.0,8.875,13,20.0
2016-12-10,1,82.9865412318734,7.0,9.5,10,61.0
2016-12-12,1,89.5461152835577,7.0,4.875,4,61.0
2016-12-13,1,86.1880456725954,7.0,6.285714,5,10.0
2016-12-14,1,75.4039519341152,7.0,4.625,6,45.0
2016-12-15,1,137.130260969332,7.0,0.0,8,49.0
2016-12-16,1,86.0242406261287,8.0,-1.0,5,10.0
2016-12-18,1,158.08476137293,7.0,7.0,8,0.0
2016-12-19,1,97.2450388316804,8.0,5.75,4,0.0
2016-12-20,1,82.2737744983917,8.0,1.5,7,10.0
2016-12-21,1,107.055526767408,6.0,3.625,10,10.0
2016-12-22,1,102.318594196839,7.0,5.25,8,61.0
2016-12-23,1,189.733379813939,7.0,6.375,9,10.0
2016-12-24,1,182.243850046631,6.0,6.125,14,95.0
2016-12-28,1,92.6053954826362,4.0,7.125,12,0.0
2016-12-29,1,281.809035845441,3.0,3.75,11,10.0
2016-12-30,1,130.743678525635,4.0,1.75,10,10.0
2016-12-31,1,288.843105743746,7.0,4.875,13,28.0
2017-01-02,1,127.942753867048,3.0,1.625,8,0.0
2017-01-03,1,89.4483348556559,7.0,6.0,16,61.0
2017-01-04,1,119.050990891285,4.0,4.0,19,20.0
2017-01-05,1,115.680238055479,4.0,-2.875,15,0.0
2017-01-07,1,71.69205028378,8.0,-0.5,11,71.0
2017-01-08,1,54.8212865043727,8.0,2.25,4,10.0
2017-01-09,1,116.228031726541,8.0,2.5,6,20.0
2017-01-10,1,114.536612160932,7.0,2.625,9,10.0
2017-01-11,1,49.4763974006414,7.0,4.625,15,61.0
2017-01-12,1,73.7827205206854,4.0,4.5,16,61.0
2017-01-13,1,114.532728222355,3.0,3.125,7,61.0
2017-01-14,1,128.56240804852,2.0,1.75,10,61.0
2017-01-15,1,57.5415780818905,5.0,1.375,10,71.0
2017-01-16,1,88.9021282031328,0.0,0.25,9,0.0
2017-01-17,1,82.1819950215278,7.0,0.5,4,10.0
2017-01-18,1,88.8649502286419,7.0,0.125,8,20.0
2017-01-19,1,119.723025026725,8.0,1.5,8,61.0
2017-01-20,1,87.1766818830841,8.0,3.625,5,21.0
2017-01-21,1,107.032520387605,7.0,5.75,5,10.0
2017-01-22,1,57.9895653139982,8.0,1.375,5,10.0
2017-01-23,1,86.9879013792807,7.0,1.125,8,10.0
2017-01-24,1,95.5104682174382,7.0,1.875,8,45.0
2017-01-25,1,64.9830364754336,7.0,-1.25,6,49.0
2017-01-26,1,116.676851600561,6.0,1.0,7,10.0
2017-01-27,1,88.2521352952121,0.0,2.142857,7,5.0
2017-01-28,1,119.776887506826,1.0,2.875,5,5.0
2017-01-29,1,30.3865291347707,7.0,4.75,8,61.0
2017-01-30,1,95.5900521407205,7.0,2.625,13,61.0
2017-01-31,1,92.8994636837401,7.0,3.125,15,10.0
2017-02-01,1,66.5673255870155,7.0,1.125,8,20.0
2017-02-02,1,89.9254398203578,7.0,1.75,6,61.0
2017-02-03,1,78.3684128353329,7.0,1.625,6,45.0
2017-02-04,1,108.219789178826,7.0,5.75,6,61.0
2017-02-05,1,57.4532745562637,8.0,2.0,10,61.0
2017-02-06,1,132.177431806535,7.0,2.5,12,61.0
2017-02-07,1,132.849204976505,7.0,0.0,12,77.0
